,Actual,Prediction,% Diff
3925,6.78,6.803333333,0.003429691
3926,6.78,6.803333333,0.003429691
3951,6.78,6.557777778,0.033886818
3952,6.78,6.557777778,0.033886818
37,6.79,6.813333333,0.003424658
38,6.79,6.813333333,0.003424658
147,6.79,6.837777778,0.006987325
148,6.79,6.837777778,0.006987325
287,6.79,6.776666667,0.001967536
288,6.79,6.776666667,0.001967536
319,6.79,6.713333333,0.01142006
320,6.79,6.713333333,0.01142006
375,6.79,6.711111111,0.011754967
376,6.79,6.711111111,0.011754967
473,6.79,6.867777778,0.011325028
474,6.79,6.867777778,0.011325028
661,6.79,6.68,0.016467066
662,6.79,6.68,0.016467066
761,6.79,6.907777778,0.017050024
762,6.79,6.907777778,0.017050024
1023,6.79,6.742222222,0.007086355
1024,6.79,6.742222222,0.007086355
1095,6.79,6.745555556,0.0065887
1096,6.79,6.745555556,0.0065887
1113,6.79,6.877777778,0.01276252
1114,6.79,6.877777778,0.01276252
1535,6.79,6.728888889,0.009081902
1536,6.79,6.728888889,0.009081902
1675,6.79,6.832222222,0.006179867
1676,6.79,6.832222222,0.006179867
1765,6.79,6.78,0.001474926
1766,6.79,6.78,0.001474926
1819,6.79,6.845555556,0.008115566
1820,6.79,6.845555556,0.008115566
2903,6.79,6.801111111,0.00163372
2904,6.79,6.801111111,0.00163372
3079,6.79,6.763333333,0.003942829
3080,6.79,6.763333333,0.003942829
3181,6.79,6.766666667,0.003448276
3182,6.79,6.766666667,0.003448276
3587,6.79,6.501111111,0.044436848
3588,6.79,6.501111111,0.044436848
3783,6.79,6.894444444,0.015149073
3784,6.79,6.894444444,0.015149073
3895,6.79,6.727777778,0.009248555
3896,6.79,6.727777778,0.009248555
3901,6.79,6.866666667,0.011165049
3902,6.79,6.866666667,0.011165049
7,6.8,6.877777778,0.011308562
8,6.8,6.877777778,0.011308562
81,6.8,6.652222222,0.022214799
82,6.8,6.652222222,0.022214799
329,6.8,6.83,0.004392387
330,6.8,6.83,0.004392387
403,6.8,6.733333333,0.00990099
404,6.8,6.733333333,0.00990099
659,6.8,6.675555556,0.018641811
660,6.8,6.675555556,0.018641811
689,6.8,6.843333333,0.006332197
690,6.8,6.843333333,0.006332197
857,6.8,6.785555556,0.002128705
858,6.8,6.785555556,0.002128705
877,6.8,6.886666667,0.012584705
878,6.8,6.886666667,0.012584705
1005,6.8,6.863333333,0.00922778
1006,6.8,6.863333333,0.00922778
1625,6.8,6.99,0.027181688
1626,6.8,6.99,0.027181688
1993,6.8,6.712222222,0.013077305
1994,6.8,6.712222222,0.013077305
2035,6.8,6.866666667,0.009708738
2036,6.8,6.866666667,0.009708738
2087,6.8,6.768888889,0.004596192
2088,6.8,6.768888889,0.004596192
2195,6.8,6.928888889,0.018601668
2196,6.8,6.928888889,0.018601668
2223,6.8,6.767777778,0.004761123
2224,6.8,6.767777778,0.004761123
2319,6.8,6.828888889,0.004230394
2320,6.8,6.828888889,0.004230394
2729,6.8,6.905555556,0.015285599
2730,6.8,6.905555556,0.015285599
2813,6.8,6.865555556,0.009548471
2814,6.8,6.865555556,0.009548471
2987,6.8,6.778888889,0.003114244
2988,6.8,6.778888889,0.003114244
3081,6.8,6.844444444,0.006493506
3082,6.8,6.844444444,0.006493506
3213,6.8,6.622222222,0.026845638
3214,6.8,6.622222222,0.026845638
3569,6.8,6.756666667,0.006413419
3570,6.8,6.756666667,0.006413419
3647,6.8,6.743333333,0.008403361
3648,6.8,6.743333333,0.008403361
3811,6.8,6.761111111,0.005751849
3812,6.8,6.761111111,0.005751849
59,6.81,6.566666667,0.037055838
60,6.81,6.566666667,0.037055838
149,6.81,6.803333333,0.000979912
150,6.81,6.803333333,0.000979912
423,6.81,6.756666667,0.007893439
424,6.81,6.756666667,0.007893439
587,6.81,6.843333333,0.004870921
588,6.81,6.843333333,0.004870921
603,6.81,6.748888889,0.009054988
604,6.81,6.748888889,0.009054988
609,6.81,6.794444444,0.002289452
610,6.81,6.794444444,0.002289452
633,6.81,6.867777778,0.008412878
634,6.81,6.867777778,0.008412878
997,6.81,6.881111111,0.010334248
998,6.81,6.881111111,0.010334248
1093,6.81,6.972222222,0.023266932
1094,6.81,6.972222222,0.023266932
1143,6.81,6.746666667,0.009387352
1144,6.81,6.746666667,0.009387352
1239,6.81,6.78,0.004424779
1240,6.81,6.78,0.004424779
1377,6.81,6.845555556,0.005193962
1378,6.81,6.845555556,0.005193962
1521,6.81,6.84,0.004385965
1522,6.81,6.84,0.004385965
1659,6.81,6.851111111,0.006000649
1660,6.81,6.851111111,0.006000649
1783,6.81,6.796666667,0.001961746
1784,6.81,6.796666667,0.001961746
2001,6.81,6.733333333,0.011386139
2002,6.81,6.733333333,0.011386139
2173,6.81,6.836666667,0.003900536
2174,6.81,6.836666667,0.003900536
2185,6.81,6.715555556,0.014063534
2186,6.81,6.715555556,0.014063534
2425,6.81,6.768888889,0.006073539
2426,6.81,6.768888889,0.006073539
2427,6.81,6.718888889,0.013560443
2428,6.81,6.718888889,0.013560443
2435,6.81,6.686666667,0.018444666
2436,6.81,6.686666667,0.018444666
2473,6.81,6.746666667,0.009387352
2474,6.81,6.746666667,0.009387352
2475,6.81,6.891111111,0.011770397
2476,6.81,6.891111111,0.011770397
2611,6.81,6.817777778,0.001140808
2612,6.81,6.817777778,0.001140808
3121,6.81,6.796666667,0.001961746
3122,6.81,6.796666667,0.001961746
3347,6.81,6.873333333,0.009214355
3348,6.81,6.873333333,0.009214355
3417,6.81,6.765555556,0.006569223
3418,6.81,6.765555556,0.006569223
3485,6.81,6.636666667,0.026117529
3486,6.81,6.636666667,0.026117529
3503,6.81,6.894444444,0.012248187
3504,6.81,6.894444444,0.012248187
3529,6.81,6.702222222,0.016080902
3530,6.81,6.702222222,0.016080902
3601,6.81,6.895555556,0.012407348
3602,6.81,6.895555556,0.012407348
3623,6.81,6.75,0.008888889
3624,6.81,6.75,0.008888889
3651,6.81,6.837777778,0.004062398
3652,6.81,6.837777778,0.004062398
3957,6.81,6.917777778,0.015579827
3958,6.81,6.917777778,0.015579827
115,6.82,7.006666667,0.026641294
116,6.82,7.006666667,0.026641294
117,6.82,6.855555556,0.005186386
118,6.82,6.855555556,0.005186386
161,6.82,6.846666667,0.003894839
162,6.82,6.846666667,0.003894839
213,6.82,6.785555556,0.005076142
214,6.82,6.785555556,0.005076142
239,6.82,6.865555556,0.006635378
240,6.82,6.865555556,0.006635378
263,6.82,6.711111111,0.016225166
264,6.82,6.711111111,0.016225166
495,6.82,6.884444444,0.009360878
496,6.82,6.884444444,0.009360878
549,6.82,6.802222222,0.002613525
550,6.82,6.802222222,0.002613525
645,6.82,6.791111111,0.004253927
646,6.82,6.791111111,0.004253927
751,6.82,6.85,0.004379562
752,6.82,6.85,0.004379562
1097,6.82,6.732222222,0.013038455
1098,6.82,6.732222222,0.013038455
1109,6.82,6.806666667,0.001958864
1110,6.82,6.806666667,0.001958864
1303,6.82,6.597777778,0.033681374
1304,6.82,6.597777778,0.033681374
1585,6.82,6.791111111,0.004253927
1586,6.82,6.791111111,0.004253927
1767,6.82,6.753333333,0.009871668
1768,6.82,6.753333333,0.009871668
1829,6.82,6.601111111,0.033159401
1830,6.82,6.601111111,0.033159401
2037,6.82,6.888888889,0.01
2038,6.82,6.888888889,0.01
2047,6.82,6.922222222,0.014767255
2048,6.82,6.922222222,0.014767255
2117,6.82,6.877777778,0.008400646
2118,6.82,6.877777778,0.008400646
2211,6.82,6.922222222,0.014767255
2212,6.82,6.922222222,0.014767255
2533,6.82,6.642222222,0.026764804
2534,6.82,6.642222222,0.026764804
2663,6.82,6.893333333,0.010638298
2664,6.82,6.893333333,0.010638298
2901,6.82,6.872222222,0.00759903
2902,6.82,6.872222222,0.00759903
3065,6.82,6.81,0.001468429
3066,6.82,6.81,0.001468429
3539,6.82,6.838888889,0.002761982
3540,6.82,6.838888889,0.002761982
3741,6.82,6.766666667,0.007881773
3742,6.82,6.766666667,0.007881773
3867,6.82,6.781111111,0.005734884
3868,6.82,6.781111111,0.005734884
3881,6.82,6.688888889,0.019601329
3882,6.82,6.688888889,0.019601329
3999,6.82,6.782222222,0.005570118
4000,6.82,6.782222222,0.005570118
4037,6.82,6.777777778,0.006229508
4038,6.82,6.777777778,0.006229508
367,6.83,6.541111111,0.04416511
368,6.83,6.541111111,0.04416511
649,6.83,6.72,0.016369048
650,6.83,6.72,0.016369048
855,6.83,6.872222222,0.006143897
856,6.83,6.872222222,0.006143897
987,6.83,6.847777778,0.002596138
988,6.83,6.847777778,0.002596138
1307,6.83,6.872222222,0.006143897
1308,6.83,6.872222222,0.006143897
1373,6.83,6.866666667,0.005339806
1374,6.83,6.866666667,0.005339806
1463,6.83,6.824444444,0.000814067
1464,6.83,6.824444444,0.000814067
1575,6.83,6.9,0.010144928
1576,6.83,6.9,0.010144928
1771,6.83,6.582222222,0.037643484
1772,6.83,6.582222222,0.037643484
2463,6.83,6.863333333,0.004856727
2464,6.83,6.863333333,0.004856727
2563,6.83,6.333333333,0.078421053
2564,6.83,6.333333333,0.078421053
2603,6.83,6.902222222,0.010463619
2604,6.83,6.902222222,0.010463619
2623,6.83,6.746666667,0.012351779
2624,6.83,6.746666667,0.012351779
2691,6.83,6.915555556,0.012371465
2692,6.83,6.915555556,0.012371465
2895,6.83,6.893333333,0.009187621
2896,6.83,6.893333333,0.009187621
2935,6.83,6.896666667,0.009666506
2936,6.83,6.896666667,0.009666506
3061,6.83,6.807777778,0.00326424
3062,6.83,6.807777778,0.00326424
3137,6.83,6.905555556,0.010941271
3138,6.83,6.905555556,0.010941271
3193,6.83,6.888888889,0.008548387
3194,6.83,6.888888889,0.008548387
3201,6.83,6.667777778,0.024329278
3202,6.83,6.667777778,0.024329278
3251,6.83,6.827777778,0.000325468
3252,6.83,6.827777778,0.000325468
3253,6.83,6.718888889,0.016537126
3254,6.83,6.718888889,0.016537126
3699,6.83,6.837777778,0.001137472
3700,6.83,6.837777778,0.001137472
189,6.84,6.914444444,0.010766511
190,6.84,6.914444444,0.010766511
345,6.84,6.935555556,0.013777635
346,6.84,6.935555556,0.013777635
401,6.84,6.852222222,0.001783687
402,6.84,6.852222222,0.001783687
425,6.84,6.798888889,0.00604674
426,6.84,6.798888889,0.00604674
937,6.84,6.753333333,0.012833169
938,6.84,6.753333333,0.012833169
1117,6.84,6.797777778,0.00621118
1118,6.84,6.797777778,0.00621118
1293,6.84,6.835555556,0.000650195
1294,6.84,6.835555556,0.000650195
1545,6.84,6.851111111,0.001621797
1546,6.84,6.851111111,0.001621797
1637,6.84,6.951111111,0.015984655
1638,6.84,6.951111111,0.015984655
1703,6.84,6.561111111,0.042506351
1704,6.84,6.561111111,0.042506351
1707,6.84,6.766666667,0.010837438
1708,6.84,6.766666667,0.010837438
1847,6.84,6.91,0.010130246
1848,6.84,6.91,0.010130246
2251,6.84,6.688888889,0.022591362
2252,6.84,6.688888889,0.022591362
2369,6.84,6.722222222,0.017520661
2370,6.84,6.722222222,0.017520661
2655,6.84,6.832222222,0.001138396
2656,6.84,6.832222222,0.001138396
2683,6.84,6.741111111,0.014669524
2684,6.84,6.741111111,0.014669524
2777,6.84,6.723333333,0.017352504
2778,6.84,6.723333333,0.017352504
2815,6.84,6.742222222,0.014502307
2816,6.84,6.742222222,0.014502307
2975,6.84,6.824444444,0.002279388
2976,6.84,6.824444444,0.002279388
3141,6.84,6.782222222,0.008519004
3142,6.84,6.782222222,0.008519004
3303,6.84,6.89,0.007256894
3304,6.84,6.89,0.007256894
3435,6.84,6.894444444,0.007896857
3436,6.84,6.894444444,0.007896857
3483,6.84,6.864444444,0.003561023
3484,6.84,6.864444444,0.003561023
3617,6.84,6.934444444,0.013619612
3618,6.84,6.934444444,0.013619612
3719,6.84,7.016666667,0.025178147
3720,6.84,7.016666667,0.025178147
3861,6.84,6.882222222,0.006134969
3862,6.84,6.882222222,0.006134969
4049,6.84,6.814444444,0.003750204
4050,6.84,6.814444444,0.003750204
61,6.85,6.736666667,0.016823355
62,6.85,6.736666667,0.016823355
101,6.85,6.868888889,0.002749919
102,6.85,6.868888889,0.002749919
127,6.85,6.938888889,0.012810248
128,6.85,6.938888889,0.012810248
143,6.85,6.826666667,0.003417969
144,6.85,6.826666667,0.003417969
185,6.85,6.907777778,0.008364163
186,6.85,6.907777778,0.008364163
753,6.85,6.748888889,0.01498189
754,6.85,6.748888889,0.01498189
847,6.85,6.97,0.017216643
848,6.85,6.97,0.017216643
1035,6.85,6.837777778,0.001787455
1036,6.85,6.837777778,0.001787455
1233,6.85,6.881111111,0.004521234
1234,6.85,6.881111111,0.004521234
1285,6.85,6.862222222,0.001781088
1286,6.85,6.862222222,0.001781088
1329,6.85,6.702222222,0.022049072
1330,6.85,6.702222222,0.022049072
1405,6.85,6.928888889,0.011385504
1406,6.85,6.928888889,0.011385504
1549,6.85,6.751111111,0.014647795
1550,6.85,6.751111111,0.014647795
1685,6.85,6.752222222,0.014480829
1686,6.85,6.752222222,0.014480829
1729,6.85,6.654444444,0.02938721
1730,6.85,6.654444444,0.02938721
1745,6.85,6.803333333,0.006859383
1746,6.85,6.803333333,0.006859383
1763,6.85,6.873333333,0.003394762
1764,6.85,6.873333333,0.003394762
1897,6.85,6.877777778,0.004038772
1898,6.85,6.877777778,0.004038772
1989,6.85,6.891111111,0.005965817
1990,6.85,6.891111111,0.005965817
2233,6.85,6.761111111,0.013147083
2234,6.85,6.761111111,0.013147083
2343,6.85,6.777777778,0.010655738
2344,6.85,6.777777778,0.010655738
2601,6.85,6.897777778,0.006926546
2602,6.85,6.897777778,0.006926546
2961,6.85,6.895555556,0.00660651
2962,6.85,6.895555556,0.00660651
3477,6.85,6.813333333,0.005381605
3478,6.85,6.813333333,0.005381605
3571,6.85,6.782222222,0.009993447
3572,6.85,6.782222222,0.009993447
3657,6.85,6.786666667,0.009332024
3658,6.85,6.786666667,0.009332024
3825,6.85,6.896666667,0.006766554
3826,6.85,6.896666667,0.006766554
265,6.86,6.868888889,0.00129408
266,6.86,6.868888889,0.00129408
925,6.86,6.847777778,0.001784845
926,6.86,6.847777778,0.001784845
979,6.86,6.855555556,0.000648298
980,6.86,6.855555556,0.000648298
1015,6.86,6.915555556,0.008033419
1016,6.86,6.915555556,0.008033419
1017,6.86,6.81,0.007342144
1018,6.86,6.81,0.007342144
1127,6.86,6.925555556,0.009465747
1128,6.86,6.925555556,0.009465747
1171,6.86,6.912222222,0.007555055
1172,6.86,6.912222222,0.007555055
1177,6.86,6.866666667,0.000970874
1178,6.86,6.866666667,0.000970874
1451,6.86,6.952222222,0.013265143
1452,6.86,6.952222222,0.013265143
1649,6.86,6.897777778,0.005476804
1650,6.86,6.897777778,0.005476804
1843,6.86,6.875555556,0.002262443
1844,6.86,6.875555556,0.002262443
1955,6.86,6.865555556,0.000809192
1956,6.86,6.865555556,0.000809192
2609,6.86,6.805555556,0.008
2610,6.86,6.805555556,0.008
2711,6.86,6.87,0.001455604
2712,6.86,6.87,0.001455604
2737,6.86,6.763333333,0.014292755
2738,6.86,6.763333333,0.014292755
2803,6.86,6.454444444,0.062833534
2804,6.86,6.454444444,0.062833534
3007,6.86,6.831111111,0.004229018
3008,6.86,6.831111111,0.004229018
3029,6.86,6.661111111,0.029858215
3030,6.86,6.661111111,0.029858215
3183,6.86,6.958888889,0.014210442
3184,6.86,6.958888889,0.014210442
3375,6.86,6.956666667,0.013895544
3376,6.86,6.956666667,0.013895544
3977,6.86,6.743333333,0.017301038
3978,6.86,6.743333333,0.017301038
4057,6.86,6.86,0
4058,6.86,6.86,0
105,6.87,6.622222222,0.037416107
106,6.87,6.622222222,0.037416107
677,6.87,6.905555556,0.005148833
678,6.87,6.905555556,0.005148833
709,6.87,6.848888889,0.003082414
710,6.87,6.848888889,0.003082414
843,6.87,6.984444444,0.016385619
844,6.87,6.984444444,0.016385619
977,6.87,6.834444444,0.005202406
978,6.87,6.834444444,0.005202406
1261,6.87,6.923333333,0.007703418
1262,6.87,6.923333333,0.007703418
1383,6.87,6.853333333,0.002431907
1384,6.87,6.853333333,0.002431907
1793,6.87,7.005555556,0.019349722
1794,6.87,7.005555556,0.019349722
1831,6.87,6.88,0.001453488
1832,6.87,6.88,0.001453488
2055,6.87,6.922222222,0.007544141
2056,6.87,6.922222222,0.007544141
2139,6.87,6.883333333,0.001937046
2140,6.87,6.883333333,0.001937046
2487,6.87,6.895555556,0.003706091
2488,6.87,6.895555556,0.003706091
2583,6.87,6.885555556,0.002259158
2584,6.87,6.885555556,0.002259158
2679,6.87,6.822222222,0.007003257
2680,6.87,6.822222222,0.007003257
2749,6.87,6.627777778,0.036546521
2750,6.87,6.627777778,0.036546521
2751,6.87,6.855555556,0.002106969
2752,6.87,6.855555556,0.002106969
2795,6.87,6.943333333,0.01056169
2796,6.87,6.943333333,0.01056169
2837,6.87,6.878888889,0.001292198
2838,6.87,6.878888889,0.001292198
2889,6.87,6.832222222,0.005529354
2890,6.87,6.832222222,0.005529354
3343,6.87,6.792222222,0.011451006
3344,6.87,6.792222222,0.011451006
3487,6.87,6.856666667,0.001944579
3488,6.87,6.856666667,0.001944579
3497,6.87,6.801111111,0.010129064
3498,6.87,6.801111111,0.010129064
3639,6.87,6.847777778,0.003245173
3640,6.87,6.847777778,0.003245173
3827,6.87,6.9,0.004347826
3828,6.87,6.9,0.004347826
4029,6.87,6.942222222,0.010403329
4030,6.87,6.942222222,0.010403329
53,6.88,6.856666667,0.003403014
54,6.88,6.856666667,0.003403014
517,6.88,6.796666667,0.012260912
518,6.88,6.796666667,0.012260912
615,6.88,6.844444444,0.005194805
616,6.88,6.844444444,0.005194805
681,6.88,6.788888889,0.013420622
682,6.88,6.788888889,0.013420622
817,6.88,6.947777778,0.009755317
818,6.88,6.947777778,0.009755317
865,6.88,6.911111111,0.004501608
866,6.88,6.911111111,0.004501608
939,6.88,6.902222222,0.003219575
940,6.88,6.902222222,0.003219575
1359,6.88,6.898888889,0.002737961
1360,6.88,6.898888889,0.002737961
1551,6.88,6.817777778,0.009126467
1552,6.88,6.817777778,0.009126467
1573,6.88,6.9,0.002898551
1574,6.88,6.9,0.002898551
1599,6.88,6.947777778,0.009755317
1600,6.88,6.947777778,0.009755317
1811,6.88,6.866666667,0.001941748
1812,6.88,6.866666667,0.001941748
1891,6.88,6.75,0.019259259
1892,6.88,6.75,0.019259259
1941,6.88,6.83,0.007320644
1942,6.88,6.83,0.007320644
1945,6.88,6.853333333,0.003891051
1946,6.88,6.853333333,0.003891051
1951,6.88,7.017777778,0.019632679
1952,6.88,7.017777778,0.019632679
2715,6.88,6.874444444,0.000808146
2716,6.88,6.874444444,0.000808146
2891,6.88,6.761111111,0.017584224
2892,6.88,6.761111111,0.017584224
2985,6.88,6.834444444,0.006665583
2986,6.88,6.834444444,0.006665583
3149,6.88,6.998888889,0.016986823
3150,6.88,6.998888889,0.016986823
3407,6.88,6.896666667,0.002416626
3408,6.88,6.896666667,0.002416626
3449,6.88,6.88,0
3450,6.88,6.88,0
3505,6.88,6.908888889,0.004181409
3506,6.88,6.908888889,0.004181409
3913,6.88,6.801111111,0.011599412
3914,6.88,6.801111111,0.011599412
4083,6.88,6.888888889,0.001290323
4084,6.88,6.888888889,0.001290323
107,6.89,6.953333333,0.009108341
108,6.89,6.953333333,0.009108341
413,6.89,6.831111111,0.00862069
414,6.89,6.831111111,0.00862069
673,6.89,6.913333333,0.003375121
674,6.89,6.913333333,0.003375121
1137,6.89,6.812222222,0.011417387
1138,6.89,6.812222222,0.011417387
1265,6.89,6.761111111,0.01906327
1266,6.89,6.761111111,0.01906327
1397,6.89,6.762222222,0.018895826
1398,6.89,6.762222222,0.018895826
1677,6.89,6.817777778,0.01059322
1678,6.89,6.817777778,0.01059322
1791,6.89,6.872222222,0.002586904
1792,6.89,6.872222222,0.002586904
1881,6.89,6.923333333,0.004814636
1882,6.89,6.923333333,0.004814636
2297,6.89,6.922222222,0.004654896
2298,6.89,6.922222222,0.004654896
2569,6.89,6.877777778,0.00177706
2570,6.89,6.877777778,0.00177706
2743,6.89,6.868888889,0.003073439
2744,6.89,6.868888889,0.003073439
2875,6.89,6.83,0.008784773
2876,6.89,6.83,0.008784773
3023,6.89,6.76,0.019230769
3024,6.89,6.76,0.019230769
3117,6.89,6.803333333,0.012738854
3118,6.89,6.803333333,0.012738854
3247,6.89,6.713333333,0.026315789
3248,6.89,6.713333333,0.026315789
3271,6.89,6.918888889,0.004175365
3272,6.89,6.918888889,0.004175365
3313,6.89,6.846666667,0.006329114
3314,6.89,6.846666667,0.006329114
3409,6.89,6.928888889,0.005612572
3410,6.89,6.928888889,0.005612572
3491,6.89,6.896666667,0.000966651
3492,6.89,6.896666667,0.000966651
3555,6.89,6.923333333,0.004814636
3556,6.89,6.923333333,0.004814636
3563,6.89,6.902222222,0.001770766
3564,6.89,6.902222222,0.001770766
3645,6.89,6.838888889,0.007473599
3646,6.89,6.838888889,0.007473599
3713,6.89,6.834444444,0.00812876
3714,6.89,6.834444444,0.00812876
3817,6.89,6.82,0.01026393
3818,6.89,6.82,0.01026393
3835,6.89,6.818888889,0.010428548
3836,6.89,6.818888889,0.010428548
3909,6.89,6.871111111,0.00274903
3910,6.89,6.871111111,0.00274903
483,6.9,6.83,0.010248902
484,6.9,6.83,0.010248902
651,6.9,6.85,0.00729927
652,6.9,6.85,0.00729927
897,6.9,6.925555556,0.003690037
898,6.9,6.925555556,0.003690037
1045,6.9,6.953333333,0.007670182
1046,6.9,6.953333333,0.007670182
1191,6.9,6.897777778,0.000322165
1192,6.9,6.897777778,0.000322165
1381,6.9,6.678888889,0.033105972
1382,6.9,6.678888889,0.033105972
1417,6.9,6.943333333,0.006240999
1418,6.9,6.943333333,0.006240999
1527,6.9,6.745555556,0.022895734
1528,6.9,6.745555556,0.022895734
1671,6.9,6.981111111,0.011618654
1672,6.9,6.981111111,0.011618654
1749,6.9,6.914444444,0.002089025
1750,6.9,6.914444444,0.002089025
1961,6.9,6.634444444,0.040026796
1962,6.9,6.634444444,0.040026796
2153,6.9,6.755555556,0.021381579
2154,6.9,6.755555556,0.021381579
2835,6.9,6.952222222,0.007511587
2836,6.9,6.952222222,0.007511587
2941,6.9,6.863333333,0.005342399
2942,6.9,6.863333333,0.005342399
3225,6.9,7.023333333,0.017560513
3226,6.9,7.023333333,0.017560513
3315,6.9,6.846666667,0.007789679
3316,6.9,6.846666667,0.007789679
3377,6.9,6.995555556,0.013659466
3378,6.9,6.995555556,0.013659466
3675,6.9,6.931111111,0.004488618
3676,6.9,6.931111111,0.004488618
3779,6.9,6.807777778,0.013546597
3780,6.9,6.807777778,0.013546597
3819,6.9,6.913333333,0.00192864
3820,6.9,6.913333333,0.00192864
3941,6.9,6.765555556,0.0198719
3942,6.9,6.765555556,0.0198719
4021,6.9,6.842222222,0.0084443
4022,6.9,6.842222222,0.0084443
11,6.91,6.844444444,0.009577922
12,6.91,6.844444444,0.009577922
49,6.91,6.931111111,0.003045848
50,6.91,6.931111111,0.003045848
63,6.91,6.736666667,0.025729837
64,6.91,6.736666667,0.025729837
85,6.91,6.818888889,0.013361577
86,6.91,6.818888889,0.013361577
217,6.91,6.924444444,0.002086008
218,6.91,6.924444444,0.002086008
379,6.91,6.886666667,0.00338819
380,6.91,6.886666667,0.00338819
491,6.91,7.046666667,0.019394513
492,6.91,7.046666667,0.019394513
785,6.91,6.882222222,0.004036164
786,6.91,6.882222222,0.004036164
881,6.91,6.675555556,0.03511984
882,6.91,6.675555556,0.03511984
1091,6.91,6.977777778,0.009713376
1092,6.91,6.977777778,0.009713376
1305,6.91,6.93,0.002886003
1306,6.91,6.93,0.002886003
1315,6.91,6.908888889,0.000160823
1316,6.91,6.908888889,0.000160823
1687,6.91,6.781111111,0.019007046
1688,6.91,6.781111111,0.019007046
1739,6.91,6.795555556,0.016841073
1740,6.91,6.795555556,0.016841073
1797,6.91,6.888888889,0.003064516
1798,6.91,6.888888889,0.003064516
2009,6.91,6.967777778,0.008292138
2010,6.91,6.967777778,0.008292138
3115,6.91,6.911111111,0.000160772
3116,6.91,6.911111111,0.000160772
3263,6.91,6.812222222,0.014353287
3264,6.91,6.812222222,0.014353287
3481,6.91,6.762222222,0.021853434
3482,6.91,6.762222222,0.021853434
3935,6.91,6.847777778,0.009086484
3936,6.91,6.847777778,0.009086484
3987,6.91,6.86,0.00728863
3988,6.91,6.86,0.00728863
4011,6.91,7,0.012857143
4012,6.91,7,0.012857143
23,6.92,6.946666667,0.003838772
24,6.92,6.946666667,0.003838772
179,6.92,6.895555556,0.003544956
180,6.92,6.895555556,0.003544956
237,6.92,7.006666667,0.012369172
238,6.92,7.006666667,0.012369172
299,6.92,6.968888889,0.007015306
300,6.92,6.968888889,0.007015306
525,6.92,6.838888889,0.011860276
526,6.92,6.838888889,0.011860276
561,6.92,6.767777778,0.022492202
562,6.92,6.767777778,0.022492202
737,6.92,6.915555556,0.000642674
738,6.92,6.915555556,0.000642674
1287,6.92,6.866666667,0.00776699
1288,6.92,6.866666667,0.00776699
1393,6.92,6.847777778,0.010546812
1394,6.92,6.847777778,0.010546812
1603,6.92,7.047777778,0.018130222
1604,6.92,7.047777778,0.018130222
2485,6.92,7.025555556,0.015024514
2486,6.92,7.025555556,0.015024514
2523,6.92,6.724444444,0.029081295
2524,6.92,6.724444444,0.029081295
2887,6.92,6.793333333,0.018645731
2888,6.92,6.793333333,0.018645731
3215,6.92,6.888888889,0.004516129
3216,6.92,6.888888889,0.004516129
3479,6.92,6.904444444,0.002252977
3480,6.92,6.904444444,0.002252977
4009,6.92,6.864444444,0.008093234
4010,6.92,6.864444444,0.008093234
109,6.93,6.912222222,0.002571934
110,6.93,6.912222222,0.002571934
277,6.93,6.924444444,0.000802311
278,6.93,6.924444444,0.000802311
285,6.93,6.785555556,0.021287048
286,6.93,6.785555556,0.021287048
373,6.93,6.915555556,0.002088689
374,6.93,6.915555556,0.002088689
815,6.93,6.962222222,0.004628152
816,6.93,6.962222222,0.004628152
889,6.93,6.881111111,0.007104796
890,6.93,6.881111111,0.007104796
1341,6.93,6.972222222,0.006055777
1342,6.93,6.972222222,0.006055777
1991,6.93,6.891111111,0.005643341
1992,6.93,6.891111111,0.005643341
2565,6.93,6.948888889,0.00271826
2566,6.93,6.948888889,0.00271826
2759,6.93,6.677777778,0.037770383
2760,6.93,6.677777778,0.037770383
3133,6.93,6.86,0.010204082
3134,6.93,6.86,0.010204082
3323,6.93,6.763333333,0.024642681
3324,6.93,6.763333333,0.024642681
3621,6.93,6.853333333,0.01118677
3622,6.93,6.853333333,0.01118677
3879,6.93,6.847777778,0.012007139
3880,6.93,6.847777778,0.012007139
13,6.94,6.928888889,0.001603592
14,6.94,6.928888889,0.001603592
363,6.94,6.885555556,0.007907052
364,6.94,6.885555556,0.007907052
405,6.94,6.87,0.010189229
406,6.94,6.87,0.010189229
443,6.94,6.99,0.007153076
444,6.94,6.99,0.007153076
463,6.94,6.901111111,0.005635163
464,6.94,6.901111111,0.005635163
669,6.94,7.005555556,0.009357653
670,6.94,7.005555556,0.009357653
693,6.94,7.047777778,0.015292448
694,6.94,7.047777778,0.015292448
943,6.94,6.854444444,0.012481764
944,6.94,6.854444444,0.012481764
1041,6.94,6.801111111,0.0204215
1042,6.94,6.801111111,0.0204215
1059,6.94,6.976666667,0.005255614
1060,6.94,6.976666667,0.005255614
1121,6.94,6.926666667,0.001924928
1122,6.94,6.926666667,0.001924928
1139,6.94,6.833333333,0.015609756
1140,6.94,6.833333333,0.015609756
1445,6.94,6.787777778,0.022425929
1446,6.94,6.787777778,0.022425929
1787,6.94,6.851111111,0.012974376
1788,6.94,6.851111111,0.012974376
1883,6.94,6.708888889,0.034448493
1884,6.94,6.708888889,0.034448493
3659,6.94,6.8,0.020588235
